"Jahr";"StaeNichtStaeBev_CD";"StaeNichtStaeBev";"Auslaendergruppe_CD";"Auslaendergruppe";"Sektor_CD";"Sektor";"Geschlecht_CD";"Geschlecht";"Arbeitskanton_CD";"Arbeitskanton";"Nation_CD";"Nation";"Kontinent_CD";"Kontinent";"EuropaDrittstaat_CD";"EuropaDrittstaat";"AnzahlPersonen"
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";236;"Spanien";1;"Europa";1;"EU-17";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";240;"Ungarn";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";243;"Slowakische Republik";1;"Europa";2;"EU-8";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";250;"Kroatien";1;"Europa";4;"EU-1";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";261;"Lettland";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";265;"Ukraine";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";320;"Kenia";2;"Afrika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";510;"Indien";4;"Asien";6;"Drittstaaten";7
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";9;"Zug";601;"Australien";5;"Ozeanien";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";10;"Freiburg";207;"Deutschland";1;"Europa";1;"EU-17";29
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";10;"Freiburg";212;"Frankreich";1;"Europa";1;"EU-17";13
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";10;"Freiburg";218;"Italien";1;"Europa";1;"EU-17";7
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";10;"Freiburg";510;"Indien";4;"Asien";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";201;"Albanien";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";204;"Belgien";1;"Europa";1;"EU-17";6
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";205;"Bulgarien";1;"Europa";3;"EU-2";8
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";206;"Dänemark";1;"Europa";1;"EU-17";15
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";207;"Deutschland";1;"Europa";1;"EU-17";80
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";212;"Frankreich";1;"Europa";1;"EU-17";9
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";215;"Grossbritannien";1;"Europa";1;"EU-17";7
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";216;"Irland";1;"Europa";1;"EU-17";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";218;"Italien";1;"Europa";1;"EU-17";5
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";229;"Österreich";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";230;"Polen";1;"Europa";2;"EU-8";14
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";231;"Portugal";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";232;"Rumänien";1;"Europa";3;"EU-2";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";234;"Schweden";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";239;"Türkei";1;"Europa";6;"Drittstaaten";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";240;"Ungarn";1;"Europa";2;"EU-8";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";250;"Kroatien";1;"Europa";4;"EU-1";7
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";251;"Slowenien";1;"Europa";2;"EU-8";6
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";252;"Bosnien u. Herzegowina";1;"Europa";6;"Drittstaaten";7
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";255;"Nordmazedonien";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";256;"Kosovo";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";439;"USA";3;"Amerika";6;"Drittstaaten";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";11;"Solothurn";541;"Syrien";4;"Asien";6;"Drittstaaten";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";204;"Belgien";1;"Europa";1;"EU-17";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";205;"Bulgarien";1;"Europa";3;"EU-2";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";206;"Dänemark";1;"Europa";1;"EU-17";5
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";207;"Deutschland";1;"Europa";1;"EU-17";290
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";212;"Frankreich";1;"Europa";1;"EU-17";6
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";214;"Griechenland";1;"Europa";1;"EU-17";6
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";215;"Grossbritannien";1;"Europa";1;"EU-17";56
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";216;"Irland";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";218;"Italien";1;"Europa";1;"EU-17";11
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";223;"Luxemburg";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";227;"Niederlande";1;"Europa";1;"EU-17";5
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";229;"Österreich";1;"Europa";1;"EU-17";16
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";230;"Polen";1;"Europa";2;"EU-8";14
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";231;"Portugal";1;"Europa";1;"EU-17";6
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";232;"Rumänien";1;"Europa";3;"EU-2";14
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";234;"Schweden";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";236;"Spanien";1;"Europa";1;"EU-17";13
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";240;"Ungarn";1;"Europa";2;"EU-8";5
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";243;"Slowakische Republik";1;"Europa";2;"EU-8";11
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";244;"Tschechische Republik";1;"Europa";2;"EU-8";6
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";250;"Kroatien";1;"Europa";4;"EU-1";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";251;"Slowenien";1;"Europa";2;"EU-8";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";252;"Bosnien u. Herzegowina";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";262;"Litauen";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";264;"Russland";1;"Europa";6;"Drittstaaten";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";265;"Ukraine";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";357;"Tunesien";2;"Afrika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";359;"Ägypten";2;"Afrika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";406;"Brasilien";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";420;"Honduras";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";424;"Kolumbien";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";439;"USA";3;"Amerika";6;"Drittstaaten";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";508;"China (Volksrepublik)";4;"Asien";6;"Drittstaaten";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";510;"Indien";4;"Asien";6;"Drittstaaten";5
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";513;"Iran";4;"Asien";6;"Drittstaaten";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";12;"Basel-Stadt";601;"Australien";5;"Ozeanien";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";204;"Belgien";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";206;"Dänemark";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";207;"Deutschland";1;"Europa";1;"EU-17";148
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";211;"Finnland";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";212;"Frankreich";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";214;"Griechenland";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";215;"Grossbritannien";1;"Europa";1;"EU-17";7
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";218;"Italien";1;"Europa";1;"EU-17";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";227;"Niederlande";1;"Europa";1;"EU-17";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";229;"Österreich";1;"Europa";1;"EU-17";5
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";230;"Polen";1;"Europa";2;"EU-8";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";232;"Rumänien";1;"Europa";3;"EU-2";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";240;"Ungarn";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";251;"Slowenien";1;"Europa";2;"EU-8";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";265;"Ukraine";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";424;"Kolumbien";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";439;"USA";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";13;"Basel-Land";510;"Indien";4;"Asien";6;"Drittstaaten";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";204;"Belgien";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";205;"Bulgarien";1;"Europa";3;"EU-2";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";207;"Deutschland";1;"Europa";1;"EU-17";50
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";215;"Grossbritannien";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";218;"Italien";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";227;"Niederlande";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";230;"Polen";1;"Europa";2;"EU-8";13
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";232;"Rumänien";1;"Europa";3;"EU-2";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";236;"Spanien";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";239;"Türkei";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";243;"Slowakische Republik";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";244;"Tschechische Republik";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";250;"Kroatien";1;"Europa";4;"EU-1";6
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";14;"Schaffhausen";265;"Ukraine";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";15;"Appenzell A. Rh.";207;"Deutschland";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";204;"Belgien";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";207;"Deutschland";1;"Europa";1;"EU-17";64
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";215;"Grossbritannien";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";218;"Italien";1;"Europa";1;"EU-17";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";229;"Österreich";1;"Europa";1;"EU-17";33
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";230;"Polen";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";231;"Portugal";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";232;"Rumänien";1;"Europa";3;"EU-2";4
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";243;"Slowakische Republik";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";244;"Tschechische Republik";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";250;"Kroatien";1;"Europa";4;"EU-1";7
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";251;"Slowenien";1;"Europa";2;"EU-8";5
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";264;"Russland";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";17;"St. Gallen";439;"USA";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";18;"Graubünden";204;"Belgien";1;"Europa";1;"EU-17";11
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";18;"Graubünden";207;"Deutschland";1;"Europa";1;"EU-17";39
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";18;"Graubünden";212;"Frankreich";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";18;"Graubünden";214;"Griechenland";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";18;"Graubünden";215;"Grossbritannien";1;"Europa";1;"EU-17";22
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";18;"Graubünden";218;"Italien";1;"Europa";1;"EU-17";5
2019;2;"Nicht ständige ausl. Bevölkerung";7;"Dienstleistungserbringern <= 4 Monate";3;"Sektor Dienstleistungen";0;"Männlich";18;"Graubünden";227;"Niederlande";1;"Europa";1;"EU-17";1
